2425,54139,564
2425,54139,492
2425,54139,354
2422,54096,103
2430,53815,461
2419,54139,501
2419,54139,441
2419,54139,528
2422,54096,52
2420,54086,73
2431,53818,163
2424,54448,110
2423,54149,81
2428,53801,245
2421,54153,223
2428,53801,295
2431,53818,440
2432,54052,311
2435,53828,613
2477,54058,363
2478,54097,346
2434,53826,447
2433,53820,494
2440,53818,610
2438,54056,421
2480,53851,206
2480,53851,178
2437,53848,141
2440,53818,451
2433,53820,569
2436,54054,132
2436,54054,150
2440,53818,295
2437,53848,508
2481,54086,611
2486,53876,66
2481,54086,311
2481,54086,510
2481,54086,477
2481,54086,418
2488,54149,297
2484,54144,299
2485,54176,269
2485,54176,281
2485,54176,11
2490,54179,77
2485,54176,566
2483,53852,43
2487,53852,502
2480,53851,580
2483,53852,528
2493,54115,336
2501,54084,466
2496,54178,519
2496,54178,621
2492,54178,380
2492,54178,445
2501,54084,507
2495,54175,301
2492,54178,41
2499,54176,95
2494,54174,145
2491,53855,445
2494,54174,379
2494,54174,272
2498,54169,251
2498,54169,35
2510,53877,494
2505,53856,435
2505,53856,503
2507,53876,301
2509,54180,19
2503,53856,369
2507,53876,207
2513,54141,10
2514,53882,42
2515,54180,342
2520,54584,575
2516,54240,579
2516,54240,492
2516,54240,483
2516,54240,16
2516,54240,497
2515,54180,355
2530,53881,276
2528,54571,530
2523,54572,623
2529,54585,548
2528,54571,345
2531,54572,496
2524,54568,154
2527,54569,525
2530,53881,365
2530,53881,548
2570,54081,398
2571,54055,303
2572,54056,156
2583,54095,47
2583,54095,557
2572,54056,397
2583,54095,22
2574,54084,202
2582,54139,3
2576,54086,630
2580,54092,31
2574,54084,581
2577,54086,545
2574,54084,466
2582,54139,547
2584,54153,209
2575,54085,136
2582,54139,16
2572,54056,312
2572,54056,498
2577,54086,611
2582,54139,556
2584,54153,556
2575,54085,521
2577,54086,540
2578,54093,321
2589,54174,13
2589,54174,18
2587,54138,278
2591,54140,357
2587,54138,244
2592,54178,322
2592,54178,459
2585,54097,226
2589,54174,517
2588,54174,225
2590,54175,320
2586,54169,575
2586,54169,364
2590,54175,402
2594,54177,326
2596,54207,211
2607,54184,16
2605,54484,43
2597,54231,103
2602,54149,216
2605,54484,16
2596,54207,142
2599,54234,228
2601,54144,548
2602,54149,327
2597,54231,268
2600,54243,138
2601,54144,282
2600,54243,325
2599,54234,617
2600,54243,382
2601,54144,397
2605,54484,579
2613,54481,61
2611,54477,497
2611,54477,582
2615,54483,488
2610,54476,218
2610,54476,11
2616,54499,13
2616,54499,290
2616,54499,64
2617,54502,104
2609,54476,195
2612,54480,36
2613,54481,614
2651,54507,91
2649,54212,223
2650,54505,189
2650,54505,167
2647,54495,225
2646,54479,158
2645,54477,519
2649,54212,348
2646,54479,382
2650,54505,54
2650,54505,171
2650,54505,151
2645,54477,357
2645,54477,356
2647,54495,535
2641,54230,265
2619,54506,302
2619,54506,159
2618,54506,487
2641,54230,97
2643,54208,86
2660,54504,208
2655,54184,629
2658,54502,382
2659,54498,435
2661,54505,544
2651,54507,229
2662,54505,255
2652,54508,243
2653,54230,223
2655,54184,63
2657,54502,193
2657,54502,328
2662,54505,499
2662,54505,118
2663,54234,468
2665,54232,608
2664,54524,88
2665,54232,295
2664,54524,225
2664,54524,618
2742,54233,442
2743,54259,231
2747,54233,171
2747,54233,464
2744,54272,127
2747,54233,194
2747,54233,145
2747,54233,431
2742,54233,519
2755,54507,149
2756,54508,198
2755,54507,509
2758,54523,341
2758,54523,431
2752,54533,315
2750,54242,23
2751,54243,382
2754,54240,622
2749,54241,113
2749,54241,247
2769,54527,127
2756,54508,42
2755,54507,139
2752,54533,450
2759,54534,228
2761,54534,18
2748,54234,289
2750,54242,173
2766,54242,517
2760,54506,215
2748,54234,255
2752,54533,374
2778,54539,276
2779,54540,63
2776,54554,479
2777,54554,362
2763,54507,230
2769,54527,639
2771,54527,86
2777,54554,196
2775,54535,384
2761,54534,1
2761,54534,193
2777,54554,8
2761,54534,75
2764,54535,221
2764,54535,72
2759,54534,338
2770,54510,96
2774,54534,213
2770,54510,176
2773,54533,391
2773,54533,461
2773,54533,70
2774,54534,375
2777,54554,440
2775,54535,402
2785,54537,252
2790,54555,238
2780,54557,368
2783,54524,71
2789,54555,437
2788,54553,458
2781,54266,173
2780,54557,439
2781,54266,217
2780,54557,597
2783,54524,90
2786,54540,24
2783,54524,422
2784,54529,374
2789,54555,485
2789,54555,325
2884,54526,563
2950,54559,168
2949,54557,144
2790,54555,355
2792,54556,111
2793,54271,436
2795,54563,486
2795,54563,137
2794,54537,66
2886,54498,483
2791,54556,390
2791,54556,638
2954,54561,42
2972,54586,332
2974,54592,260
2974,54592,229
2953,54560,251
2954,54561,194
2955,54562,152
2954,54561,551
2956,54525,457
2951,54592,262
2970,54589,474
2970,54589,49
2970,54589,572
2967,54584,4
2968,54585,61
2968,54585,272
2956,54525,365
2973,54591,433
2973,54591,401
2974,54592,537
2974,54592,44
